1081201325	20230121	202301	2023	2023.0575	JOR	JORDAN	JOR								CHRPRO921	THE CHRISTIAN COMMUNITY				CHR	PRO				1	040	040	04	1	1.0	20	1	10	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201326	20230121	202301	2023	2023.0575	JOR	JORDAN	JOR								IRL	IRELAND	IRL								1	043	043	04	1	2.8	4	1	2	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Kilmore, Dublin City, Ireland	EI	EI33	18299	53.3964	-6.22806	419277	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201327	20230121	202301	2023	2023.0575	JOR	JORDAN	JOR								IRLREL	IRELAND	IRL								1	043	043	04	1	2.8	4	1	2	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Kilmore, Dublin City, Ireland	EI	EI33	18299	53.3964	-6.22806	419277	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201328	20230121	202301	2023	2023.0575	JOR	JORDAN	JOR								IRLREL	IRELAND	IRL								1	043	043	04	1	2.8	4	1	2	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Kilmore, Dublin City, Ireland	EI	EI33	18299	53.3964	-6.22806	419277	4	Kilmore, Dublin City, Ireland	EI	EI33	18299	53.3964	-6.22806	419277	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201329	20230121	202301	2023	2023.0575	JOR	JORDAN	JOR								REL	BISHOP									1	043	043	04	1	2.8	2	1	2	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201330	20230121	202301	2023	2023.0575	JOR	JORDAN	JOR								REL	BISHOP									1	043	043	04	1	2.8	2	1	2	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Kilmore, Dublin City, Ireland	EI	EI33	18299	53.3964	-6.22806	419277	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201331	20230121	202301	2023	2023.0575	JPN	JAPAN	JPN																		1	010	010	01	1	0.0	2	1	2	-1.1887072808321	4	Ukedo, Fukushima, Japan	JA	JA08	33868	37.4833	141.033	-247290	0								4	Ukedo, Fukushima, Japan	JA	JA08	33868	37.4833	141.033	-247290	20230121123000	https://mainichi.jp/english/articles/20230121/p2g/00m/0bu/039000c
1081201332	20230121	202301	2023	2023.0575	JPN	JAPAN	JPN								IGOUNOIAE	IAEA		UNO				IGO			0	030	030	03	1	4.0	2	1	2	-1.1887072808321	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Ukedo, Fukushima, Japan	JA	JA08	33868	37.4833	141.033	-247290	20230121123000	https://mainichi.jp/english/articles/20230121/p2g/00m/0bu/039000c
1081201333	20230121	202301	2023	2023.0575	JUD	JUDGE						JUD													0	010	010	01	1	0.0	5	1	5	-8	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	0								4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20230121123000	https://www.al-monitor.com/originals/2023/01/fleeing-repression-irans-kurdish-activists-struggle-find-refuge-iraq
1081201334	20230121	202301	2023	2023.0575	JUD	HIGH COURT						JUD													1	051	051	05	1	3.4	8	2	8	-0.162509692426985	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20230121123000	https://www.latestly.com/india/news/karnataka-high-court-fines-father-rs-25000-for-defying-its-order-gives-child-custody-to-mother-4741578.html
1081201335	20230121	202301	2023	2023.0575	JUD	JUDGE						JUD													1	080	080	08	2	5.0	5	1	5	-6.07734806629834	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20230121123000	https://www.havasunews.com/opinion/writers-on-the-range-book-bans-are-for-bullies/article_2462b3b8-9966-11ed-a6c7-93796867e299.html
1081201336	20230121	202301	2023	2023.0575	JUD	SUPREME COURT						JUD													0	120	120	12	3	-4.0	10	1	10	-2.58264462809918	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20230121123000	https://www.theatlantic.com/ideas/archive/2023/01/roe-50-anniversary-abortion-casey/672794/
1081201337	20230121	202301	2023	2023.0575	JUD	HIGH COURT						JUD													1	172	172	17	4	-5.0	8	2	8	-0.162509692426985	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20230121123000	https://www.latestly.com/india/news/karnataka-high-court-fines-father-rs-25000-for-defying-its-order-gives-child-custody-to-mother-4741578.html
1081201338	20230121	202301	2023	2023.0575	JUD	MAGISTRATE						JUD													1	172	172	17	4	-5.0	4	1	4	-1.65837479270315	4	Battersea, Wandsworth, United Kingdom	UK	UKP1	40133	51.4733	-0.163369	-2589428	0								4	Battersea, Wandsworth, United Kingdom	UK	UKP1	40133	51.4733	-0.163369	-2589428	20230121123000	https://www.mirror.co.uk/news/uk-news/pensioner-racks-up-42000-library-29013722
1081201339	20230121	202301	2023	2023.0575	JUD	MAGISTRATE						JUD													1	172	172	17	4	-5.0	6	1	6	-1.65837479270315	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230121123000	https://www.mirror.co.uk/news/uk-news/pensioner-racks-up-42000-library-29013722
1081201340	20230121	202301	2023	2023.0575	JUD	PROSECUTOR						JUD													0	193	193	19	4	-10.0	6	1	6	-2.58939580764488	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20230121123000	https://www.tonyskansascity.com/2023/01/kansas-city-news-smile-gracie-hunt.html
1081201341	20230121	202301	2023	2023.0575	JUD	ATTORNEY						JUD			CVL	CITIZEN						CVL			0	013	013	01	1	0.4	5	1	5	-4.66058763931104	0								0								0								20230121123000	https://www.citizen-times.com/story/news/local/2023/01/21/asheville-homicide-victim-was-trying-to-turn-his-life-around/69827055007/
1081201342	20230121	202301	2023	2023.0575	JUD	LAWYER						JUD			LEG	CHAMBER						LEG			0	190	190	19	4	-10.0	5	1	5	-4.17322834645669	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230121123000	https://news.yahoo.com/houses-legal-lieutenant-trump-wars-120000847.html
1081201343	20230121	202301	2023	2023.0575	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	4	1	4	-2.58939580764488	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20230121123000	https://www.tonyskansascity.com/2023/01/kansas-city-news-smile-gracie-hunt.html
1081201344	20230121	202301	2023	2023.0575	LAB	WORKER						LAB													1	180	180	18	4	-9.0	10	1	10	-6.69371196754564	0								0								0								20230121123000	https://www.timesandstar.co.uk/news/23263625.i-must-protect-police-officers-judge-tells-workington-woman/
1081201345	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG													0	012	012	01	1	-0.4	10	1	10	0.96463022508039	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20230121123000	https://www.prokerala.com/news/articles/a1383857.html
1081201346	20230121	202301	2023	2023.0575	LEG	LAWMAKER						LEG													1	020	020	02	1	3.0	2	1	2	0.96308186195827	3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	0								3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201347	20230121	202301	2023	2023.0575	LEG	LAWMAKER						LEG													1	020	020	02	1	3.0	18	1	10	0.96308186195827	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201348	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG													0	083	083	08	2	5.0	5	1	5	-2.58264462809918	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20230121123000	https://www.theatlantic.com/ideas/archive/2023/01/roe-50-anniversary-abortion-casey/672794/
1081201349	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG													1	084	084	08	2	7.0	10	1	10	-2.29885057471265	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20230121123000	http://www.uniindia.com/congress-releases-chargesheet-against-modi-govt/india/news/2901529.html
1081201350	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG													1	084	084	08	2	7.0	10	1	10	-2.29885057471265	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20230121123000	http://www.uniindia.com/congress-releases-chargesheet-against-modi-govt/india/news/2901529.html
1081201351	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG													0	120	120	12	3	-4.0	2	1	2	-1.4105419450631	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	0								4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20230121123000	http://morungexpress.com/peerless-patriot-who-also-heralded-the-end-of-princestan
1081201352	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG													0	120	120	12	3	-4.0	2	1	2	-1.4105419450631	4	Haripura, Gujarat, India	IN	IN09	70127	20.9167	73.4667	-2097213	0								4	Haripura, Gujarat, India	IN	IN09	70127	20.9167	73.4667	-2097213	20230121123000	http://morungexpress.com/peerless-patriot-who-also-heralded-the-end-of-princestan
1081201353	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG													0	172	172	17	4	-5.0	5	1	5	-2.58264462809918	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20230121123000	https://www.theatlantic.com/ideas/archive/2023/01/roe-50-anniversary-abortion-casey/672794/
1081201354	20230121	202301	2023	2023.0575	LEG	LEGISLATOR						LEG			BUS	COMPANIES						BUS			0	010	010	01	1	0.0	10	1	10	0.96308186195827	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201355	20230121	202301	2023	2023.0575	LEG	LEGISLATURE						LEG			BUS	COMPANIES						BUS			0	020	020	02	1	3.0	1	1	1	0.96308186195827	3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201356	20230121	202301	2023	2023.0575	LEG	LEGISLATURE						LEG			BUS	COMPANIES						BUS			0	020	020	02	1	3.0	4	1	4	0.96308186195827	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201357	20230121	202301	2023	2023.0575	LEG	LEGISLATURE						LEG			BUS	COMPANIES						BUS			0	042	042	04	1	1.9	1	1	1	0.96308186195827	3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	3	Jonesboro, Florida, United States	US	USFL	FL029	29.7111	-83.2971	295382	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201358	20230121	202301	2023	2023.0575	LEG	LEGISLATURE						LEG			BUS	COMPANIES						BUS			0	042	042	04	1	1.9	4	1	4	0.96308186195827	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201359	20230121	202301	2023	2023.0575	LEG	LEGISLATOR						LEG			BUS	COMPANIES						BUS			0	071	071	07	2	7.4	10	1	10	0.96308186195827	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20230121123000	https://insurancenewsnet.com/oarticle/lawmakers-raise-questions-about-proposed-insurance-fix
1081201360	20230121	202301	2023	2023.0575	LEG	HOUSE SPEAKER						LEG			GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	8	1	8	-2.58939580764488	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20230121123000	https://www.tonyskansascity.com/2023/01/kansas-city-news-smile-gracie-hunt.html
1081201361	20230121	202301	2023	2023.0575	LEG	HOUSE SPEAKER						LEG			GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	8	1	8	-2.58939580764488	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20230121123000	https://www.tonyskansascity.com/2023/01/kansas-city-news-smile-gracie-hunt.html
1081201362	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG			GOV	CHIEF MINISTER						GOV			1	112	112	11	3	-2.0	6	1	6	-7.34312416555408	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	20230121123000	https://www.prokerala.com/news/articles/a1383858.html
1081201363	20230121	202301	2023	2023.0575	LEG	CONGRESS						LEG			GOV	CHIEF MINISTER						GOV			1	112	112	11	3	-2.0	4	1	4	-7.34312416555408	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20230121123000	https://www.prokerala.com/news/articles/a1383858.html
1081201364	20230121	202301	2023	2023.0575	LEG	PARLIAMENT						LEG			GOV	GOVERNMENT						GOV			0	120	120	12	3	-4.0	2	1	2	-4.2719614921781	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20230121123000	https://www.daijiworld.com/news/newsDisplay?newsID=1042123
1081201365	20230121	202301	2023	2023.0575	LEG	CHAMBER						LEG			JUD	COUNSEL						JUD			0	100	100	10	3	-5.0	10	1	10	-4.17322834645669	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230121123000	https://news.yahoo.com/houses-legal-lieutenant-trump-wars-120000847.html
1081201366	20230121	202301	2023	2023.0575	LEG	CHAMBER						LEG			JUD	LAWYER						JUD			0	190	190	19	4	-10.0	5	1	5	-4.17322834645669	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230121123000	https://news.yahoo.com/houses-legal-lieutenant-trump-wars-120000847.html
1081201367	20230121	202301	2023	2023.0575	MDV	MALE	MDV								ELI	RETIRED						ELI			1	112	112	11	3	-2.0	3	1	3	-8.65724381625441	4	Phoenix Park, Singapore (general), Singapore	SN	SN00	18585	1.29889	103.812	-73511	4	Phoenix Park, Singapore (general), Singapore	SN	SN00	18585	1.29889	103.812	-73511	4	Phoenix Park, Singapore (general), Singapore	SN	SN00	18585	1.29889	103.812	-73511	20230121123000	https://www.thestar.com.my/aseanplus/aseanplus-news/2023/01/21/two-singapore-cops-allegedly-molested-victims-in-unrelated-incidents
1081201368	20230121	202301	2023	2023.0575	MDV	MALE	MDV								ELI	RETIRED						ELI			1	112	112	11	3	-2.0	2	1	2	-8.65724381625441	4	Ang Mo Kio, Singapore (general), Singapore	SN	SN00	18585	1.36917	103.85	41114	4	Ang Mo Kio, Singapore (general), Singapore	SN	SN00	18585	1.36917	103.85	41114	4	Ang Mo Kio, Singapore (general), Singapore	SN	SN00	18585	1.36917	103.85	41114	20230121123000	https://www.thestar.com.my/aseanplus/aseanplus-news/2023/01/21/two-singapore-cops-allegedly-molested-victims-in-unrelated-incidents
1081201369	20230121	202301	2023	2023.0575	MED	JOURNALIST						MED													0	010	010	01	1	0.0	10	1	10	-3.68550368550369	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20230121123000	https://www.rte.ie/news/politics/2023/0121/1349999-fine-gael/
1081201370	20230121	202301	2023	2023.0575	MED	MEDIA						MED													1	043	043	04	1	2.8	5	1	5	-0.83102493074792	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20230121123000	https://www.desimartini.com/shows/tv/shark-tank-india-2-namita-thapar-shuts-the-troll-slamming-her-for-expertise-why-should-i-be-ashamed-to-accept-that/b76b1d6b15715/
1081201371	20230121	202301	2023	2023.0575	MED	MEDIA						MED													0	084	084	08	2	7.0	30	5	30	1.36892539356605	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20230121123000	https://www.kwbu.org/latest-from-npr/2023-01-21/renee-rapp-wants-to-burn-out-by-30-and-its-all-going-perfectly-to-plan
1081201372	20230121	202301	2023	2023.0575	MED	MEDIA						MED													0	084	084	08	2	7.0	20	5	20	1.36892539356605	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20230121123000	https://www.kwbu.org/latest-from-npr/2023-01-21/renee-rapp-wants-to-burn-out-by-30-and-its-all-going-perfectly-to-plan
1081201373	20230121	202301	2023	2023.0575	MED	WRITER						MED													1	172	172	17	4	-5.0	5	1	5	-6.07734806629834	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20230121123000	https://www.havasunews.com/opinion/writers-on-the-range-book-bans-are-for-bullies/article_2462b3b8-9966-11ed-a6c7-93796867e299.html
1081201374	20230121	202301	2023	2023.0575	MED	MEDIA						MED													1	1721	172	17	4	-5.0	10	1	10	-3.6	3	Monte Cristo, California, United States	US	USCA	CA051	38.4116	-119.23	228952	0								3	Monte Cristo, California, United States	US	USCA		38.4116	-119.23	228952	20230121123000	https://www.telegraph.co.uk/news/2023/01/21/botched-law-could-end-vanishing-channel-boats-freedoms/
1081201375	20230121	202301	2023	2023.0575	MED	MEDIA						MED			TUR	TURKEY	TUR								1	010	010	01	1	0.0	10	1	10	-0.85714285714286	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	20230121123000	https://www.ibtimes.co.in/bizarre-red-flying-saucer-like-cloud-turkey-be-ufo-internet-goes-crazy-heres-what-experts-say-856022
1081201376	20230121	202301	2023	2023.0575	MED	SPOKESMAN						MED			TUR	TURKISH	TUR								1	111	111	11	3	-2.0	4	1	4	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201377	20230121	202301	2023	2023.0575	MED	SPOKESMAN						MED			TURGOV	RECEP TAYYIP ERDOGAN	TUR					GOV			1	111	111	11	3	-2.0	6	1	6	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201378	20230121	202301	2023	2023.0575	MIL	MILITARY						MIL			COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	-5.38461538461538	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20230121123000	https://www.channelstv.com/2023/01/20/six-primary-school-pupils-abducted-in-nasarawa/
