1079963594	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	040	040	04	1	1.0	4	1	4	-3.601108033241	4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	0								4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	20230113030000	https://www.dawn.com/news/1731402/sindh-puts-off-lg-elections-in-karachi-and-dadu
1079963595	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	040	040	04	1	1.0	2	1	2	-5.71428571428572	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.dawn.com/news/1731342/murder-charges-included-in-fir-of-girls-death-at-seaview
1079963596	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	040	040	04	1	1.0	5	2	5	-0.482796756561014	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.thenews.com.pk/print/1029953-elahi-signs-summary-for-pa-dissolution-pti-sets-sights-on-punjab-interim-set-up
1079963597	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	040	040	04	1	1.0	4	1	4	-0.50697084917617	4	Zaman Park, Punjab, Pakistan	PK	PK04	23677	31.5515	74.354	10523116	0								4	Zaman Park, Punjab, Pakistan	PK	PK04	23677	31.5515	74.354	10523116	20230113030000	https://www.dawn.com/news/1731410/elahis-advice-seals-fate-of-provincial-legislature
1079963598	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	042	042	04	1	1.9	2	1	2	2	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.dawn.com/news/1731385/ecp-sets-march-14-deadline-for-pml-n-intra-party-polls
1079963599	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	043	043	04	1	2.8	6	1	6	3.00120048019207	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20230113030000	https://www.thenews.com.pk/print/1029952-3bn-uae-help-for-pakistan-s-depleting-forex-reserves
1079963600	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	046	046	04	1	7.0	4	1	4	-3.601108033241	4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	0								4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	20230113030000	https://www.dawn.com/news/1731402/sindh-puts-off-lg-elections-in-karachi-and-dadu
1079963601	20230113	202301	2023	2023.0356	PAK	RAWALPINDI	PAK																		1	046	046	04	1	7.0	2	1	2	-0.94876660341556	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	0								4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20230113030000	https://www.dawn.com/news/1731301/punjab-govt-prioritises-tourists-safety-during-snowfall-in-murree
1079963602	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	073	073	07	2	7.4	5	1	5	-6.41025641025641	4	Gilgit-Baltistan, Northern Areas, Pakistan	PK	PK07	40421	36	75	10789791	0								4	Gilgit-Baltistan, Northern Areas, Pakistan	PK	PK07	40421	36	75	10789791	20230113030000	https://www.pakistantelegraph.com/news/273358526/drap-advised-to-maintain-availability-of-diphtheria-medication
1079963603	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	080	080	08	2	5.0	4	1	4	-2.69413629160063	4	Attock, Punjab, Pakistan	PK	PK04	23652	33.8928	72.2407	-2755089	0								4	Attock, Punjab, Pakistan	PK	PK04	23652	33.8928	72.2407	-2755089	20230113030000	https://www.dawn.com/news/1731294/punjab-responsible-for-flour-crisis-in-kp-insist-dealers
1079963604	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	080	080	08	2	5.0	4	1	4	-2.69413629160063	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20230113030000	https://www.dawn.com/news/1731294/punjab-responsible-for-flour-crisis-in-kp-insist-dealers
1079963605	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	120	120	12	3	-4.0	10	1	10	-0.9009009009009	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.thenews.com.pk/print/1030123-alvi-blames-social-media-for-differences-between-imran-bajwa
1079963606	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		0	120	120	12	3	-4.0	10	1	10	-0.38610038610039	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.thenews.com.pk/print/1029953-elahi-signs-summary-for-pa-dissolution-pti-sets-sights-on-punjab-interim-set-up
1079963607	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	190	190	19	4	-10.0	8	1	8	-7.20720720720721	4	Jhang, Punjab, Pakistan	PK	PK04	23674	33.5199	73.5524	10600730	0								4	Jhang, Punjab, Pakistan	PK	PK04	23674	33.5199	73.5524	10600730	20230113030000	https://www.thenews.com.pk/print/1029979-chronic-disease
1079963608	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	190	190	19	4	-10.0	2	1	2	-8.47723704866566	4	Doda Khan, Balochistan, Pakistan	PK	PK02	23684	28.4886	68.0999	10677137	0								4	Malir, Sindh, Pakistan	PK	PK05	23693	24.8764	67.1927	420669	20230113030000	https://www.dawn.com/news/1731343/mpa-jam-owais-four-others-acquitted-in-jokhio-murder-case
1079963609	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	193	193	19	4	-10.0	2	1	2	-6.86274509803921	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.dawn.com/news/1731341/dha-businessman-commits-suicide
1079963610	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK																		1	193	193	19	4	-10.0	2	1	2	-6.86274509803921	4	Saddar, Sindh, Pakistan	PK	PK05	40395	24.8602	67.0363	-2772950	0								4	Saddar, Sindh, Pakistan	PK	PK05	40395	24.8602	67.0363	-2772950	20230113030000	https://www.dawn.com/news/1731341/dha-businessman-commits-suicide
1079963611	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	2	1	2	3.00120048019207	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230113030000	https://www.thenews.com.pk/print/1029952-3bn-uae-help-for-pakistan-s-depleting-forex-reserves
1079963612	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	2	1	2	3.00120048019207	1	Pakistan	PK	PK		30	70	PK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230113030000	https://www.thenews.com.pk/print/1029952-3bn-uae-help-for-pakistan-s-depleting-forex-reserves
1079963613	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								ARE	UNITED ARAB EMIRATES	ARE								0	043	043	04	1	2.8	2	1	2	3.00120048019207	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230113030000	https://www.thenews.com.pk/print/1029952-3bn-uae-help-for-pakistan-s-depleting-forex-reserves
1079963614	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								ARE	UNITED ARAB EMIRATES	ARE								0	043	043	04	1	2.8	2	1	2	3.00120048019207	1	Pakistan	PK	PK		30	70	PK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Pakistan	PK	PK		30	70	PK	20230113030000	https://www.thenews.com.pk/print/1029952-3bn-uae-help-for-pakistan-s-depleting-forex-reserves
1079963615	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								BUS	TRADER						BUS			1	010	010	01	1	0.0	2	1	2	-2.69413629160063	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20230113030000	https://www.dawn.com/news/1731294/punjab-responsible-for-flour-crisis-in-kp-insist-dealers
1079963616	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								COP	POLICE						COP			1	010	010	01	1	0.0	4	1	4	-4.56852791878173	4	Malir Halt, Sindh, Pakistan	PK	PK05	23693	24.884	67.1747	10526167	4	Malir Halt, Sindh, Pakistan	PK	PK05	23693	24.884	67.1747	10526167	4	Malir Halt, Sindh, Pakistan	PK	PK05	23693	24.884	67.1747	10526167	20230113030000	https://www.dawn.com/news/1731345/father-attempts-suicide-after-drowning-two-children
1079963617	20230113	202301	2023	2023.0356	PAK	RAWALPINDI	PAK								COP	DEPUTY						COP			1	046	046	04	1	7.0	8	1	8	-0.94876660341556	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20230113030000	https://www.dawn.com/news/1731301/punjab-govt-prioritises-tourists-safety-during-snowfall-in-murree
1079963618	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								CRM	DEALER						CRM			1	010	010	01	1	0.0	6	1	6	-2.69413629160063	4	Attock, Punjab, Pakistan	PK	PK04	23652	33.8928	72.2407	-2755089	4	Attock, Punjab, Pakistan	PK	PK04	23652	33.8928	72.2407	-2755089	4	Attock, Punjab, Pakistan	PK	PK04	23652	33.8928	72.2407	-2755089	20230113030000	https://www.dawn.com/news/1731294/punjab-responsible-for-flour-crisis-in-kp-insist-dealers
1079963619	20230113	202301	2023	2023.0356	PAK	RAWALPINDI	PAK								CVL	VILLAGE						CVL			1	190	190	19	4	-10.0	2	1	2	-8.14814814814815	4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	20230113030000	https://www.dawn.com/news/1731302/one-killed-in-another-clash-in-chakri
1079963620	20230113	202301	2023	2023.0356	PAK	RAWALPINDI	PAK								CVL	VILLAGE						CVL			1	190	190	19	4	-10.0	4	1	4	-8.14814814814815	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20230113030000	https://www.dawn.com/news/1731302/one-killed-in-another-clash-in-chakri
1079963621	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GBRJUD	UNITED KINGDOM	GBR					JUD			1	1712	171	17	4	-9.2	10	1	10	-1.34357005758157	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.thenews.com.pk/print/1030102-mqm-rebranding-a-forced-marriage-made-for-divorce-founder
1079963622	20230113	202301	2023	2023.0356	PAK	ISLAMABAD	PAK								GOV	GOVERNMENT OFFICIAL						GOV			1	010	010	01	1	0.0	8	1	8	-1.92307692307693	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.dawn.com/news/1731382/rs19bn-in-bisp-funds-disbursed-among-143000-govt-officials
1079963623	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	PRIME MINISTER						GOV			0	010	010	01	1	0.0	8	1	8	1.00250626566416	4	International Hotel, Punjab, Pakistan	PK	PK04	23677	31.5416	74.3556	10523114	4	International Hotel, Punjab, Pakistan	PK	PK04	23677	31.5416	74.3556	10523114	4	International Hotel, Punjab, Pakistan	PK	PK04	23677	31.5416	74.3556	10523114	20230113030000	https://www.dawn.com/news/1731386/no-plans-to-sell-roosevelt-hotel-senate-panel-told
1079963624	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNMENT						GOV			1	013	013	01	1	0.4	3	1	3	-1.92307692307693	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.dawn.com/news/1731382/rs19bn-in-bisp-funds-disbursed-among-143000-govt-officials
1079963625	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	MINIST						GOV			0	013	013	01	1	0.4	2	1	2	-0.38610038610039	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.thenews.com.pk/print/1029953-elahi-signs-summary-for-pa-dissolution-pti-sets-sights-on-punjab-interim-set-up
1079963626	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNOR						GOV			1	020	020	02	1	3.0	4	1	4	-0.50697084917617	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.dawn.com/news/1731410/elahis-advice-seals-fate-of-provincial-legislature
1079963627	20230113	202301	2023	2023.0356	PAK	ISLAMABAD	PAK								GOV	GOVERNMENT						GOV			1	039	039	03	1	5.0	10	1	10	-0.9009009009009	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.thenews.com.pk/print/1030123-alvi-blames-social-media-for-differences-between-imran-bajwa
1079963628	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	CHIEF MINISTER						GOV			1	043	043	04	1	2.8	2	1	2	-3.601108033241	4	Bilawal, Punjab, Pakistan	PK	PK04	23668	32.7756	71.9522	-2758720	4	Bilawal, Punjab, Pakistan	PK	PK04	23668	32.7756	71.9522	-2758720	4	Bilawal, Punjab, Pakistan	PK	PK04	23668	32.7756	71.9522	-2758720	20230113030000	https://www.dawn.com/news/1731402/sindh-puts-off-lg-elections-in-karachi-and-dadu
1079963629	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	1	1	1	-1.10236220472441	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.dawn.com/news/1731407/mqm-factions-reassemble-to-form-rebranded-party
1079963630	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	CHIEF MINISTER						GOV			0	051	051	05	1	3.4	2	1	2	-0.50697084917617	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.dawn.com/news/1731410/elahis-advice-seals-fate-of-provincial-legislature
1079963631	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	1	1	1	-1.10236220472441	4	Bahadurabad, Punjab, Pakistan	PK	PK04	23679	30.5333	72.8306	6106305	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.dawn.com/news/1731407/mqm-factions-reassemble-to-form-rebranded-party
1079963632	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNMENT OFFICIAL						GOV			1	071	071	07	2	7.4	2	1	2	-1.92307692307693	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.dawn.com/news/1731382/rs19bn-in-bisp-funds-disbursed-among-143000-govt-officials
1079963633	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNMENT						GOV			0	0841	084	08	2	7.0	4	1	4	-5.99078341013825	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.dawn.com/news/1731405/pm-vows-stern-action-against-wheat-hoarders
1079963634	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNMENT						GOV			0	1053	105	10	3	-5.0	4	1	4	-5.99078341013825	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.dawn.com/news/1731405/pm-vows-stern-action-against-wheat-hoarders
1079963635	20230113	202301	2023	2023.0356	PAK	KARACHI	PAK								GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	2	1	2	-1.10236220472441	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.dawn.com/news/1731407/mqm-factions-reassemble-to-form-rebranded-party
1079963636	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	GOVERNOR						GOV			1	110	110	11	3	-2.0	2	1	2	2.11081794195251	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.thenews.com.pk/print/1030117-governor-withdraws-his-notification
1079963637	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								GOV	RULING COALITION						GOV			0	1712	171	17	4	-9.2	4	1	4	-0.96418732782369	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.dawn.com/news/1731367/where-pml-n-calculations-went-wrong
1079963638	20230113	202301	2023	2023.0356	PAK	KARACHI	PAK								IMGSASMOS	ALTAF HUSSAIN	SAS			MOS		IMG			0	051	051	05	1	3.4	2	1	2	-1.34357005758157	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230113030000	https://www.thenews.com.pk/print/1030102-mqm-rebranding-a-forced-marriage-made-for-divorce-founder
1079963639	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								IMGSASMOS	ALTAF HUSSAIN	SAS			MOS		IMG			0	051	051	05	1	3.4	2	1	2	-1.34357005758157	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230113030000	https://www.thenews.com.pk/print/1030102-mqm-rebranding-a-forced-marriage-made-for-divorce-founder
1079963640	20230113	202301	2023	2023.0356	PAK	KARACHI	PAK								IMGSASMOS	ALTAF HUSSAIN	SAS			MOS		IMG			0	051	051	05	1	3.4	6	1	6	-1.34357005758157	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.thenews.com.pk/print/1030102-mqm-rebranding-a-forced-marriage-made-for-divorce-founder
1079963641	20230113	202301	2023	2023.0356	PAK	PAKISTAN	PAK								MED	MEDIA						MED			1	112	112	11	3	-2.0	4	1	4	-3.48432055749129	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20230113030000	https://www.dawn.com/news/1731383/alvi-blames-social-media-for-imran-bajwa-bad-blood
