1081057802	20230120	202301	2023	2023.0548	IGOUNOENV	INTERGOVERNMENTAL PANEL ON CLIMATE CHANGE		UNO				IGO	ENV		DNKGRL	GREENLAND	DNK								1	070	070	07	2	7.0	10	1	10	-1.03359173126615	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	20230120131500	https://economictimes.indiatimes.com/news/international/world-news/greenland-at-its-warmest-in-1000-years-study/articleshow/97177004.cms
1081057803	20230120	202301	2023	2023.0548	IGOUNOJUDICJ	INTERNATIONAL COURT OF JUSTICE		UNO				IGO	JUD		ISR	ISRAEL	ISR								0	020	020	02	1	3.0	5	1	5	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057804	20230120	202301	2023	2023.0548	IGOWSTNAT	NATO	WST	NAT				IGO			MIL	MILITARY						MIL			0	010	010	01	1	0.0	8	1	8	-1.67741935483871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20230120131500	https://www.theguardian.com/world/2023/jan/20/ukraine-germany-leopard-2-tanks-ramstein
1081057805	20230120	202301	2023	2023.0548	IGOWSTNAT	NATO	WST	NAT				IGO			MIL	MILITARY						MIL			0	010	010	01	1	0.0	1	1	1	-1.67741935483871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230120131500	https://www.theguardian.com/world/2023/jan/20/ukraine-germany-leopard-2-tanks-ramstein
1081057806	20230120	202301	2023	2023.0548	IGOWSTNAT	NATO	WST	NAT				IGO			PTY	DEMOCRATIC PARTY									0	100	100	10	3	-5.0	5	1	5	-0.0400320256205	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230120131500	https://www.politico.eu/newsletter/berlin-bulletin/pistorius-first-day-scholzology-lessons-electoral-reform/
1081057807	20230120	202301	2023	2023.0548	IGOWSTNAT	NATO	WST	NAT				IGO			PTY	DEMOCRATIC PARTY									0	100	100	10	3	-5.0	4	1	4	-0.0400320256205	1	Ukraine	UP	UP		49	32	UP	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20230120131500	https://www.politico.eu/newsletter/berlin-bulletin/pistorius-first-day-scholzology-lessons-electoral-reform/
1081057808	20230120	202301	2023	2023.0548	IGOWSTNAT	NATO	WST	NAT				IGO			PTY	DEMOCRATIC PARTY									0	100	100	10	3	-5.0	1	1	1	-0.0400320256205	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230120131500	https://www.politico.eu/newsletter/berlin-bulletin/pistorius-first-day-scholzology-lessons-electoral-reform/
1081057809	20230120	202301	2023	2023.0548	IND	NEW DELHI	IND																		1	045	045	04	1	5.0	1	1	1	-1.60256410256411	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20230120131500	https://www.prokerala.com/news/articles/a1383598.html
1081057810	20230120	202301	2023	2023.0548	IRL	IRELAND	IRL																		1	010	010	01	1	0.0	4	1	4	0.97087378640776	4	Navan, Meath, Ireland	EI	EI21	18299	53.6528	-6.68139	-1504827	0								4	Navan, Meath, Ireland	EI	EI21	18299	53.6528	-6.68139	-1504827	20230120131500	https://www.irishmirror.ie/showbiz/tommy-tiernan-breaks-silence-over-29006408
1081057811	20230120	202301	2023	2023.0548	IRL	DUBLIN	IRL																		0	043	043	04	1	2.8	6	1	6	0	5	Yukon Territory, Yukon, Canada	CA	CA12	25042	63	-136	-576336	0								5	Yukon Territory, Yukon, Canada	CA	CA12	25042	63	-136	-576336	20230120131500	https://www.so-co-it.com/post/675023/victoria-gold-3-59-g-t-au-over-83-5-meters-from-2022-raven-exploration-program.html
1081057812	20230120	202301	2023	2023.0548	IRL	IRELAND	IRL																		1	055	055	05	1	7.0	4	1	4	0.97087378640776	4	Navan, Meath, Ireland	EI	EI21	18299	53.6528	-6.68139	-1504827	0								4	Navan, Meath, Ireland	EI	EI21	18299	53.6528	-6.68139	-1504827	20230120131500	https://www.irishmirror.ie/showbiz/tommy-tiernan-breaks-silence-over-29006408
1081057813	20230120	202301	2023	2023.0548	IRL	IRELAND	IRL																		1	071	071	07	2	7.4	2	1	2	7.17628705148206	4	Sandyford, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2697	-6.22417	419171	0								4	Sandyford, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2697	-6.22417	419171	20230120131500	https://www.gov.ie/en/press-release/01964-minister-ogorman-announces-25-projects-to-be-funded-under-the-2023-supporting-parents-parent-peer-support-funding-call/
1081057814	20230120	202301	2023	2023.0548	IRL	GALWAY	IRL																		1	120	120	12	3	-4.0	10	1	10	-4.3859649122807	0								0								0								20230120131500	https://galwaybayfm.ie/galway-bay-fm-news-desk/city-councillor-expresses-anger-at-an-bord-pleanala-over-level-of-housing-rejections/
1081057815	20230120	202301	2023	2023.0548	IRL	GALWAY	IRL																		1	1821	182	18	4	-9.0	10	1	10	-7.83582089552242	0								0								0								20230120131500	https://galwaybayfm.ie/galway-bay-fm-news-desk/increased-sentence-for-loughrea-rapist-who-received-extraordinary-discount-over-lack-of-english/
1081057816	20230120	202301	2023	2023.0548	IRL	IRISH	IRL								GBRCVL	BRITISH	GBR					CVL			1	036	036	03	1	4.0	5	1	5	3.08056872037915	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230120131500	https://www.oireachtas.ie/en/debates/question/2019-03-12/635/
1081057817	20230120	202301	2023	2023.0548	IRL	GALWAY	IRL								HLH	HOSPITAL						HLH			1	028	028	02	1	4.0	10	1	10	-4.04040404040404	0								0								0								20230120131500	https://galwaybayfm.ie/galway-bay-fm-news-desk/taoiseach-asked-to-intervene-over-capacity-issues-at-portiuncula-hospital/
1081057818	20230120	202301	2023	2023.0548	IRL	GALWAY	IRL								HTI	HAITI	HTI								1	046	046	04	1	7.0	10	1	10	-2.3121387283237	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20230120131500	https://galwaybayfm.ie/podcasts/galway-talks-with-keith-finnegan-friday-20th-january-2023-9am-12pm/
1081057819	20230120	202301	2023	2023.0548	IRLGOV	IRELAND	IRL					GOV													1	071	071	07	2	7.4	2	1	2	7.17628705148206	4	Sandyford, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2697	-6.22417	419171	0								4	Sandyford, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2697	-6.22417	419171	20230120131500	https://www.gov.ie/en/press-release/01964-minister-ogorman-announces-25-projects-to-be-funded-under-the-2023-supporting-parents-parent-peer-support-funding-call/
1081057820	20230120	202301	2023	2023.0548	IRQ	KARBALA	IRQ																		1	020	020	02	1	3.0	5	1	5	-1.79640718562874	0								0								0								20230120131500	https://www.prokerala.com/news/articles/a1383596.html
1081057821	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR																		0	193	193	19	4	-10.0	2	1	2	-4.59873760144274	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057822	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR																		0	193	193	19	4	-10.0	2	1	2	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057823	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								CVL	SCIENTIST						CVL			1	043	043	04	1	2.8	4	1	4	-2.79937791601866	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20230120131500	https://www.azocleantech.com/news.aspx?newsID=32835
1081057824	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								GOV	A CABINET MEETING						GOV			0	013	013	01	1	0.4	2	1	2	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057825	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								GOVMIL	DEFENSE MINIST						GOV	MIL		0	020	020	02	1	3.0	4	1	4	-2.75119617224881	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://www.timesofisrael.com/gallant-defies-smotrich-orders-evacuation-of-illegal-west-bank-outpost/
1081057826	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								GOVMIL	DEFENSE MINIST						GOV	MIL		0	042	042	04	1	1.9	4	1	4	-2.75119617224881	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://www.timesofisrael.com/gallant-defies-smotrich-orders-evacuation-of-illegal-west-bank-outpost/
1081057827	20230120	202301	2023	2023.0548	ISR	JERUSALEM	ISR								ISRGOV	ISRAEL	ISR					GOV			0	012	012	01	1	-0.4	6	1	6	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057828	20230120	202301	2023	2023.0548	ISR	ISRAELI	ISR								ISRGOV	ISRAEL	ISR					GOV			0	051	051	05	1	3.4	2	1	2	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057829	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								ISRGOV	ISRAEL	ISR					GOV			0	100	100	10	3	-5.0	2	1	2	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057830	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								ISRGOVMIL	TEL AVIV	ISR					GOV	MIL		0	046	046	04	1	7.0	4	1	4	-2.75119617224881	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://www.timesofisrael.com/gallant-defies-smotrich-orders-evacuation-of-illegal-west-bank-outpost/
1081057831	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								ISRGOVMIL	TEL AVIV	ISR					GOV	MIL		0	164	164	16	4	-7.0	4	1	4	-2.75119617224881	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://www.timesofisrael.com/gallant-defies-smotrich-orders-evacuation-of-illegal-west-bank-outpost/
1081057832	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								ISRMIL	ISRAELI	ISR					MIL			1	190	190	19	4	-10.0	6	1	6	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057833	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								JUD	JUDICIARY						JUD			0	141	141	14	3	-6.5	1	1	1	-4.59873760144274	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057834	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								JUD	JUDICIARY						JUD			0	141	141	14	3	-6.5	1	1	1	-4.59873760144274	4	Nablus, West Bank (general), West Bank	WE	WE00	32684	32.2199	35.2636	-795575	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057835	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								MED	MEDIA						MED			0	013	013	01	1	0.4	4	1	4	-2.75119617224881	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://www.timesofisrael.com/gallant-defies-smotrich-orders-evacuation-of-illegal-west-bank-outpost/
1081057836	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								0	040	040	04	1	1.0	2	1	2	-4.59873760144274	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057837	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								PSE	WEST BANK	PSE								0	040	040	04	1	1.0	4	1	4	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Nablus, West Bank (general), West Bank	WE	WE00	32684	32.2199	35.2636	-795575	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057838	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								0	100	100	10	3	-5.0	1	1	1	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057839	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								0	100	100	10	3	-5.0	1	1	1	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057840	20230120	202301	2023	2023.0548	ISR	ISRAELI	ISR								PSE	PALESTINIAN	PSE								0	193	193	19	4	-10.0	1	1	1	-4.59873760144274	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057841	20230120	202301	2023	2023.0548	ISR	ISRAELI	ISR								PSE	PALESTINIAN	PSE								0	193	193	19	4	-10.0	3	1	3	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057842	20230120	202301	2023	2023.0548	ISR	ISRAELI	ISR								REF	REFUGEE						REF			1	190	190	19	4	-10.0	5	1	5	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057843	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								REF	REFUGEE						REF			1	190	190	19	4	-10.0	3	1	3	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057844	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	1	1	1	0	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230120131500	https://www.jewishpress.com/news/israel/russian-ambassador-israel-remains-our-important-partner-in-the-middle-east/2023/01/20/
1081057845	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	1	1	1	0	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://www.jewishpress.com/news/israel/russian-ambassador-israel-remains-our-important-partner-in-the-middle-east/2023/01/20/
1081057846	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								RUSMIL	RUSSIA	RUS					MIL			0	043	043	04	1	2.8	1	1	1	0	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230120131500	https://www.jewishpress.com/news/israel/russian-ambassador-israel-remains-our-important-partner-in-the-middle-east/2023/01/20/
1081057847	20230120	202301	2023	2023.0548	ISR	ISRAEL	ISR								RUSMIL	RUSSIAN	RUS					MIL			0	043	043	04	1	2.8	7	1	7	0	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20230120131500	https://www.jewishpress.com/news/israel/russian-ambassador-israel-remains-our-important-partner-in-the-middle-east/2023/01/20/
1081057848	20230120	202301	2023	2023.0548	ISRELI	ISRAEL	ISR					ELI			ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	2	1	2	-4.59873760144274	4	Nablus, West Bank (general), West Bank	WE	WE00	32684	32.2199	35.2636	-795575	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
1081057849	20230120	202301	2023	2023.0548	ISRELI	ISRAEL	ISR					ELI			ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	2	1	2	-4.59873760144274	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20230120131500	https://english.ahram.org.eg/NewsContent/50/1203/484433/AlAhram-Weekly/World/Israeli-escalation-in-the-West-Bank.aspx
